,id,State,City,2019_population
0,1,Alabama,Alabama,4903185
1,1,Alabama,Autauga County,55869
2,1,Alabama,Baldwin County,223234
3,1,Alabama,Barbour County,24686
4,1,Alabama,Bibb County,22394
5,1,Alabama,Blount County,57826
6,1,Alabama,Bullock County,10101
7,1,Alabama,Butler County,19448
8,1,Alabama,Calhoun County,113605
9,1,Alabama,Chambers County,33254
10,1,Alabama,Cherokee County,26196
11,1,Alabama,Chilton County,44428
12,1,Alabama,Choctaw County,12589
13,1,Alabama,Clarke County,23622
14,1,Alabama,Clay County,13235
15,1,Alabama,Cleburne County,14910
16,1,Alabama,Coffee County,52342
17,1,Alabama,Colbert County,55241
18,1,Alabama,Conecuh County,12067
19,1,Alabama,Coosa County,10663
20,1,Alabama,Covington County,37049
21,1,Alabama,Crenshaw County,13772
22,1,Alabama,Cullman County,83768
23,1,Alabama,Dale County,49172
24,1,Alabama,Dallas County,37196
25,1,Alabama,DeKalb County,71513
26,1,Alabama,Elmore County,81209
27,1,Alabama,Escambia County,36633
28,1,Alabama,Etowah County,102268
29,1,Alabama,Fayette County,16302
30,1,Alabama,Franklin County,31362
31,1,Alabama,Geneva County,26271
32,1,Alabama,Greene County,8111
33,1,Alabama,Hale County,14651
34,1,Alabama,Henry County,17205
35,1,Alabama,Houston County,105882
36,1,Alabama,Jackson County,51626
37,1,Alabama,Jefferson County,658573
38,1,Alabama,Lamar County,13805
39,1,Alabama,Lauderdale County,92729
40,1,Alabama,Lawrence County,32924
41,1,Alabama,Lee County,164542
42,1,Alabama,Limestone County,98915
43,1,Alabama,Lowndes County,9726
44,1,Alabama,Macon County,18068
45,1,Alabama,Madison County,372909
46,1,Alabama,Marengo County,18863
47,1,Alabama,Marion County,29709
48,1,Alabama,Marshall County,96774
49,1,Alabama,Mobile County,413210
50,1,Alabama,Monroe County,20733
51,1,Alabama,Montgomery County,226486
52,1,Alabama,Morgan County,119679
53,1,Alabama,Perry County,8923
54,1,Alabama,Pickens County,19930
55,1,Alabama,Pike County,33114
56,1,Alabama,Randolph County,22722
57,1,Alabama,Russell County,57961
58,1,Alabama,St. Clair County,89512
59,1,Alabama,Shelby County,217702
60,1,Alabama,Sumter County,12427
61,1,Alabama,Talladega County,79978
62,1,Alabama,Tallapoosa County,40367
63,1,Alabama,Tuscaloosa County,209355
64,1,Alabama,Walker County,63521
65,1,Alabama,Washington County,16326
66,1,Alabama,Wilcox County,10373
67,1,Alabama,Winston County,23629
68,2,Alaska,Alaska,731545
69,2,Alaska,Aleutians East Borough,3337
70,2,Alaska,Aleutians West Census Area,5634
71,2,Alaska,Anchorage Municipality,288000
72,2,Alaska,Bethel Census Area,18386
73,2,Alaska,Bristol Bay Borough,836
74,2,Alaska,Denali Borough,2097
75,2,Alaska,Dillingham Census Area,4916
76,2,Alaska,Fairbanks North Star Borough,96849
77,2,Alaska,Haines Borough,2530
78,2,Alaska,Hoonah-Angoon Census Area,2148
79,2,Alaska,Juneau City and Borough,31974
80,2,Alaska,Kenai Peninsula Borough,58708
81,2,Alaska,Ketchikan Gateway Borough,13901
82,2,Alaska,Kodiak Island Borough,12998
83,2,Alaska,Kusilvak Census Area,8314
84,2,Alaska,Lake and Peninsula Borough,1592
85,2,Alaska,Matanuska-Susitna Borough,108317
86,2,Alaska,Nome Census Area,10004
87,2,Alaska,North Slope Borough,9832
88,2,Alaska,Northwest Arctic Borough,7621
89,2,Alaska,Petersburg Borough,3266
90,2,Alaska,Prince of Wales-Hyder Census Area,6203
91,2,Alaska,Sitka City and Borough,8493
92,2,Alaska,Skagway Municipality,1183
93,2,Alaska,Southeast Fairbanks Census Area,6893
94,2,Alaska,Valdez-Cordova Census Area,9202
95,2,Alaska,Wrangell City and Borough,2502
96,2,Alaska,Yakutat City and Borough,579
97,2,Alaska,Yukon-Koyukuk Census Area,5230
98,4,Arizona,Arizona,7278717
99,4,Arizona,Apache County,71887
100,4,Arizona,Cochise County,125922
101,4,Arizona,Coconino County,143476
102,4,Arizona,Gila County,54018
103,4,Arizona,Graham County,38837
104,4,Arizona,Greenlee County,9498
105,4,Arizona,La Paz County,21108
106,4,Arizona,Maricopa County,4485414
107,4,Arizona,Mohave County,212181
108,4,Arizona,Navajo County,110924
109,4,Arizona,Pima County,1047279
110,4,Arizona,Pinal County,462789
111,4,Arizona,Santa Cruz County,46498
112,4,Arizona,Yavapai County,235099
113,4,Arizona,Yuma County,213787
114,5,Arkansas,Arkansas,3017804
115,5,Arkansas,Arkansas County,17486
116,5,Arkansas,Ashley County,19657
117,5,Arkansas,Baxter County,41932
118,5,Arkansas,Benton County,279141
119,5,Arkansas,Boone County,37432
120,5,Arkansas,Bradley County,10763
121,5,Arkansas,Calhoun County,5189
122,5,Arkansas,Carroll County,28380
123,5,Arkansas,Chicot County,10118
124,5,Arkansas,Clark County,22320
125,5,Arkansas,Clay County,14551
126,5,Arkansas,Cleburne County,24919
127,5,Arkansas,Cleveland County,7956
128,5,Arkansas,Columbia County,23457
129,5,Arkansas,Conway County,20846
130,5,Arkansas,Craighead County,110332
131,5,Arkansas,Crawford County,63257
132,5,Arkansas,Crittenden County,47955
133,5,Arkansas,Cross County,16419
134,5,Arkansas,Dallas County,7009
135,5,Arkansas,Desha County,11361
136,5,Arkansas,Drew County,18219
137,5,Arkansas,Faulkner County,126007
138,5,Arkansas,Franklin County,17715
139,5,Arkansas,Fulton County,12477
140,5,Arkansas,Garland County,99386
141,5,Arkansas,Grant County,18265
142,5,Arkansas,Greene County,45325
143,5,Arkansas,Hempstead County,21532
144,5,Arkansas,Hot Spring County,33771
145,5,Arkansas,Howard County,13202
146,5,Arkansas,Independence County,37825
147,5,Arkansas,Izard County,13629
148,5,Arkansas,Jackson County,16719
149,5,Arkansas,Jefferson County,66824
150,5,Arkansas,Johnson County,26578
151,5,Arkansas,Lafayette County,6624
152,5,Arkansas,Lawrence County,16406
153,5,Arkansas,Lee County,8857
154,5,Arkansas,Lincoln County,13024
155,5,Arkansas,Little River County,12259
156,5,Arkansas,Logan County,21466
157,5,Arkansas,Lonoke County,73309
158,5,Arkansas,Madison County,16576
159,5,Arkansas,Marion County,16694
160,5,Arkansas,Miller County,43257
161,5,Arkansas,Mississippi County,40651
162,5,Arkansas,Monroe County,6701
163,5,Arkansas,Montgomery County,8986
164,5,Arkansas,Nevada County,8252
165,5,Arkansas,Newton County,7753
166,5,Arkansas,Ouachita County,23382
167,5,Arkansas,Perry County,10455
168,5,Arkansas,Phillips County,17782
169,5,Arkansas,Pike County,10718
170,5,Arkansas,Poinsett County,23528
171,5,Arkansas,Polk County,19964
172,5,Arkansas,Pope County,64072
173,5,Arkansas,Prairie County,8062
174,5,Arkansas,Pulaski County,391911
175,5,Arkansas,Randolph County,17958
176,5,Arkansas,St. Francis County,24994
177,5,Arkansas,Saline County,122437
178,5,Arkansas,Scott County,10281
179,5,Arkansas,Searcy County,7881
180,5,Arkansas,Sebastian County,127827
181,5,Arkansas,Sevier County,17007
182,5,Arkansas,Sharp County,17442
183,5,Arkansas,Stone County,12506
184,5,Arkansas,Union County,38682
185,5,Arkansas,Van Buren County,16545
186,5,Arkansas,Washington County,239187
187,5,Arkansas,White County,78753
188,5,Arkansas,Woodruff County,6320
189,5,Arkansas,Yell County,21341
190,6,California,California,39512223
191,6,California,Alameda County,1671329
192,6,California,Alpine County,1129
193,6,California,Amador County,39752
194,6,California,Butte County,219186
195,6,California,Calaveras County,45905
196,6,California,Colusa County,21547
197,6,California,Contra Costa County,1153526
198,6,California,Del Norte County,27812
199,6,California,El Dorado County,192843
200,6,California,Fresno County,999101
201,6,California,Glenn County,28393
202,6,California,Humboldt County,135558
203,6,California,Imperial County,181215
204,6,California,Inyo County,18039
205,6,California,Kern County,900202
206,6,California,Kings County,152940
207,6,California,Lake County,64386
208,6,California,Lassen County,30573
209,6,California,Los Angeles County,10039107
210,6,California,Madera County,157327
211,6,California,Marin County,258826
212,6,California,Mariposa County,17203
213,6,California,Mendocino County,86749
214,6,California,Merced County,277680
215,6,California,Modoc County,8841
216,6,California,Mono County,14444
217,6,California,Monterey County,434061
218,6,California,Napa County,137744
219,6,California,Nevada County,99755
220,6,California,Orange County,3175692
221,6,California,Placer County,398329
222,6,California,Plumas County,18807
223,6,California,Riverside County,2470546
224,6,California,Sacramento County,1552058
225,6,California,San Benito County,62808
226,6,California,San Bernardino County,2180085
227,6,California,San Diego County,3338330
228,6,California,San Francisco County,881549
229,6,California,San Joaquin County,762148
230,6,California,San Luis Obispo County,283111
231,6,California,San Mateo County,766573
232,6,California,Santa Barbara County,446499
233,6,California,Santa Clara County,1927852
234,6,California,Santa Cruz County,273213
235,6,California,Shasta County,180080
236,6,California,Sierra County,3005
237,6,California,Siskiyou County,43539
238,6,California,Solano County,447643
239,6,California,Sonoma County,494336
240,6,California,Stanislaus County,550660
241,6,California,Sutter County,96971
242,6,California,Tehama County,65084
243,6,California,Trinity County,12285
244,6,California,Tulare County,466195
245,6,California,Tuolumne County,54478
246,6,California,Ventura County,846006
247,6,California,Yolo County,220500
248,6,California,Yuba County,78668
249,8,Colorado,Colorado,5758736
250,8,Colorado,Adams County,517421
251,8,Colorado,Alamosa County,16233
252,8,Colorado,Arapahoe County,656590
253,8,Colorado,Archuleta County,14029
254,8,Colorado,Baca County,3581
255,8,Colorado,Bent County,5577
256,8,Colorado,Boulder County,326196
257,8,Colorado,Broomfield County,70465
258,8,Colorado,Chaffee County,20356
259,8,Colorado,Cheyenne County,1831
260,8,Colorado,Clear Creek County,9700
261,8,Colorado,Conejos County,8205
262,8,Colorado,Costilla County,3887
263,8,Colorado,Crowley County,6061
264,8,Colorado,Custer County,5068
265,8,Colorado,Delta County,31162
266,8,Colorado,Denver County,727211
267,8,Colorado,Dolores County,2055
268,8,Colorado,Douglas County,351154
269,8,Colorado,Eagle County,55127
270,8,Colorado,Elbert County,26729
271,8,Colorado,El Paso County,720403
272,8,Colorado,Fremont County,47839
273,8,Colorado,Garfield County,60061
274,8,Colorado,Gilpin County,6243
275,8,Colorado,Grand County,15734
276,8,Colorado,Gunnison County,17462
277,8,Colorado,Hinsdale County,820
278,8,Colorado,Huerfano County,6897
279,8,Colorado,Jackson County,1392
280,8,Colorado,Jefferson County,582881
281,8,Colorado,Kiowa County,1406
282,8,Colorado,Kit Carson County,7097
283,8,Colorado,Lake County,8127
284,8,Colorado,La Plata County,56221
285,8,Colorado,Larimer County,356899
286,8,Colorado,Las Animas County,14506
287,8,Colorado,Lincoln County,5701
288,8,Colorado,Logan County,22409
289,8,Colorado,Mesa County,154210
290,8,Colorado,Mineral County,769
291,8,Colorado,Moffat County,13283
292,8,Colorado,Montezuma County,26183
293,8,Colorado,Montrose County,42758
294,8,Colorado,Morgan County,29068
295,8,Colorado,Otero County,18278
296,8,Colorado,Ouray County,4952
297,8,Colorado,Park County,18845
298,8,Colorado,Phillips County,4265
299,8,Colorado,Pitkin County,17767
300,8,Colorado,Prowers County,12172
301,8,Colorado,Pueblo County,168424
302,8,Colorado,Rio Blanco County,6324
303,8,Colorado,Rio Grande County,11267
304,8,Colorado,Routt County,25638
305,8,Colorado,Saguache County,6824
306,8,Colorado,San Juan County,728
307,8,Colorado,San Miguel County,8179
308,8,Colorado,Sedgwick County,2248
309,8,Colorado,Summit County,31011
310,8,Colorado,Teller County,25388
311,8,Colorado,Washington County,4908
312,8,Colorado,Weld County,324492
313,8,Colorado,Yuma County,10019
314,9,Connecticut,Connecticut,3565287
315,9,Connecticut,Fairfield County,943332
316,9,Connecticut,Hartford County,891720
317,9,Connecticut,Litchfield County,180333
318,9,Connecticut,Middlesex County,162436
319,9,Connecticut,New Haven County,854757
320,9,Connecticut,New London County,265206
321,9,Connecticut,Tolland County,150721
322,9,Connecticut,Windham County,116782
323,10,Delaware,Delaware,973764
324,10,Delaware,Kent County,180786
325,10,Delaware,New Castle County,558753
326,10,Delaware,Sussex County,234225
327,11,District of Columbia,District of Columbia,705749
328,11,District of Columbia,District of Columbia,705749
329,12,Florida,Florida,21477737
330,12,Florida,Alachua County,269043
331,12,Florida,Baker County,29210
332,12,Florida,Bay County,174705
333,12,Florida,Bradford County,28201
334,12,Florida,Brevard County,601942
335,12,Florida,Broward County,1952778
336,12,Florida,Calhoun County,14105
337,12,Florida,Charlotte County,188910
338,12,Florida,Citrus County,149657
339,12,Florida,Clay County,219252
340,12,Florida,Collier County,384902
341,12,Florida,Columbia County,71686
342,12,Florida,DeSoto County,38001
343,12,Florida,Dixie County,16826
344,12,Florida,Duval County,957755
345,12,Florida,Escambia County,318316
346,12,Florida,Flagler County,115081
347,12,Florida,Franklin County,12125
348,12,Florida,Gadsden County,45660
349,12,Florida,Gilchrist County,18582
350,12,Florida,Glades County,13811
351,12,Florida,Gulf County,13639
352,12,Florida,Hamilton County,14428
353,12,Florida,Hardee County,26937
354,12,Florida,Hendry County,42022
355,12,Florida,Hernando County,193920
356,12,Florida,Highlands County,106221
357,12,Florida,Hillsborough County,1471968
358,12,Florida,Holmes County,19617
359,12,Florida,Indian River County,159923
360,12,Florida,Jackson County,46414
361,12,Florida,Jefferson County,14246
362,12,Florida,Lafayette County,8422
363,12,Florida,Lake County,367118
364,12,Florida,Lee County,770577
365,12,Florida,Leon County,293582
366,12,Florida,Levy County,41503
367,12,Florida,Liberty County,8354
368,12,Florida,Madison County,18493
369,12,Florida,Manatee County,403253
370,12,Florida,Marion County,365579
371,12,Florida,Martin County,161000
372,12,Florida,Miami-Dade County,2716940
373,12,Florida,Monroe County,74228
374,12,Florida,Nassau County,88625
375,12,Florida,Okaloosa County,210738
376,12,Florida,Okeechobee County,42168
377,12,Florida,Orange County,1393452
378,12,Florida,Osceola County,375751
379,12,Florida,Palm Beach County,1496770
380,12,Florida,Pasco County,553947
381,12,Florida,Pinellas County,974996
382,12,Florida,Polk County,724777
383,12,Florida,Putnam County,74521
384,12,Florida,St. Johns County,264672
385,12,Florida,St. Lucie County,328297
386,12,Florida,Santa Rosa County,184313
387,12,Florida,Sarasota County,433742
388,12,Florida,Seminole County,471826
389,12,Florida,Sumter County,132420
390,12,Florida,Suwannee County,44417
391,12,Florida,Taylor County,21569
392,12,Florida,Union County,15237
393,12,Florida,Volusia County,553284
394,12,Florida,Wakulla County,33739
395,12,Florida,Walton County,74071
396,12,Florida,Washington County,25473
397,13,Georgia,Georgia,10617423
398,13,Georgia,Appling County,18386
399,13,Georgia,Atkinson County,8165
400,13,Georgia,Bacon County,11164
401,13,Georgia,Baker County,3038
402,13,Georgia,Baldwin County,44890
403,13,Georgia,Banks County,19234
404,13,Georgia,Barrow County,83240
405,13,Georgia,Bartow County,107738
406,13,Georgia,Ben Hill County,16700
407,13,Georgia,Berrien County,19397
408,13,Georgia,Bibb County,153159
409,13,Georgia,Bleckley County,12873
410,13,Georgia,Brantley County,19109
411,13,Georgia,Brooks County,15457
412,13,Georgia,Bryan County,39627
413,13,Georgia,Bulloch County,79608
414,13,Georgia,Burke County,22383
415,13,Georgia,Butts County,24936
416,13,Georgia,Calhoun County,6189
417,13,Georgia,Camden County,54666
418,13,Georgia,Candler County,10803
419,13,Georgia,Carroll County,119992
420,13,Georgia,Catoosa County,67580
421,13,Georgia,Charlton County,13392
422,13,Georgia,Chatham County,289430
423,13,Georgia,Chattahoochee County,10907
424,13,Georgia,Chattooga County,24789
425,13,Georgia,Cherokee County,258773
426,13,Georgia,Clarke County,128331
427,13,Georgia,Clay County,2834
428,13,Georgia,Clayton County,292256
429,13,Georgia,Clinch County,6618
430,13,Georgia,Cobb County,760141
431,13,Georgia,Coffee County,43273
432,13,Georgia,Colquitt County,45600
433,13,Georgia,Columbia County,156714
434,13,Georgia,Cook County,17270
435,13,Georgia,Coweta County,148509
436,13,Georgia,Crawford County,12404
437,13,Georgia,Crisp County,22372
438,13,Georgia,Dade County,16116
439,13,Georgia,Dawson County,26108
440,13,Georgia,Decatur County,26404
441,13,Georgia,DeKalb County,759297
442,13,Georgia,Dodge County,20605
443,13,Georgia,Dooly County,13390
444,13,Georgia,Dougherty County,87956
445,13,Georgia,Douglas County,146343
446,13,Georgia,Early County,10190
447,13,Georgia,Echols County,4006
448,13,Georgia,Effingham County,64296
449,13,Georgia,Elbert County,19194
450,13,Georgia,Emanuel County,22646
451,13,Georgia,Evans County,10654
452,13,Georgia,Fannin County,26188
453,13,Georgia,Fayette County,114421
454,13,Georgia,Floyd County,98498
455,13,Georgia,Forsyth County,244252
456,13,Georgia,Franklin County,23349
457,13,Georgia,Fulton County,1063937
458,13,Georgia,Gilmer County,31369
459,13,Georgia,Glascock County,2971
460,13,Georgia,Glynn County,85292
461,13,Georgia,Gordon County,57963
462,13,Georgia,Grady County,24633
463,13,Georgia,Greene County,18324
464,13,Georgia,Gwinnett County,936250
465,13,Georgia,Habersham County,45328
466,13,Georgia,Hall County,204441
467,13,Georgia,Hancock County,8457
468,13,Georgia,Haralson County,29792
469,13,Georgia,Harris County,35236
470,13,Georgia,Hart County,26205
471,13,Georgia,Heard County,11923
472,13,Georgia,Henry County,234561
473,13,Georgia,Houston County,157863
474,13,Georgia,Irwin County,9416
475,13,Georgia,Jackson County,72977
476,13,Georgia,Jasper County,14219
477,13,Georgia,Jeff Davis County,15115
478,13,Georgia,Jefferson County,15362
479,13,Georgia,Jenkins County,8676
480,13,Georgia,Johnson County,9643
481,13,Georgia,Jones County,28735
482,13,Georgia,Lamar County,19077
483,13,Georgia,Lanier County,10423
484,13,Georgia,Laurens County,47546
485,13,Georgia,Lee County,29992
486,13,Georgia,Liberty County,61435
487,13,Georgia,Lincoln County,7921
488,13,Georgia,Long County,19559
489,13,Georgia,Lowndes County,117406
490,13,Georgia,Lumpkin County,33610
491,13,Georgia,McDuffie County,21312
492,13,Georgia,McIntosh County,14378
493,13,Georgia,Macon County,12947
494,13,Georgia,Madison County,29880
495,13,Georgia,Marion County,8359
496,13,Georgia,Meriwether County,21167
497,13,Georgia,Miller County,5718
498,13,Georgia,Mitchell County,21863
499,13,Georgia,Monroe County,27578
500,13,Georgia,Montgomery County,9172
501,13,Georgia,Morgan County,19276
502,13,Georgia,Murray County,40096
503,13,Georgia,Muscogee County,195769
504,13,Georgia,Newton County,111744
505,13,Georgia,Oconee County,40280
506,13,Georgia,Oglethorpe County,15259
507,13,Georgia,Paulding County,168667
508,13,Georgia,Peach County,27546
509,13,Georgia,Pickens County,32591
510,13,Georgia,Pierce County,19465
511,13,Georgia,Pike County,18962
512,13,Georgia,Polk County,42613
513,13,Georgia,Pulaski County,11137
514,13,Georgia,Putnam County,22119
515,13,Georgia,Quitman County,2299
516,13,Georgia,Rabun County,17137
517,13,Georgia,Randolph County,6778
518,13,Georgia,Richmond County,202518
519,13,Georgia,Rockdale County,90896
520,13,Georgia,Schley County,5257
521,13,Georgia,Screven County,13966
522,13,Georgia,Seminole County,8090
523,13,Georgia,Spalding County,66703
524,13,Georgia,Stephens County,25925
525,13,Georgia,Stewart County,6621
526,13,Georgia,Sumter County,29524
527,13,Georgia,Talbot County,6195
528,13,Georgia,Taliaferro County,1537
529,13,Georgia,Tattnall County,25286
530,13,Georgia,Taylor County,8020
531,13,Georgia,Telfair County,15860
532,13,Georgia,Terrell County,8531
533,13,Georgia,Thomas County,44451
534,13,Georgia,Tift County,40644
535,13,Georgia,Toombs County,26830
536,13,Georgia,Towns County,12037
537,13,Georgia,Treutlen County,6901
538,13,Georgia,Troup County,69922
539,13,Georgia,Turner County,7985
540,13,Georgia,Twiggs County,8120
541,13,Georgia,Union County,24511
542,13,Georgia,Upson County,26320
543,13,Georgia,Walker County,69761
544,13,Georgia,Walton County,94593
545,13,Georgia,Ware County,35734
546,13,Georgia,Warren County,5254
547,13,Georgia,Washington County,20374
548,13,Georgia,Wayne County,29927
549,13,Georgia,Webster County,2607
550,13,Georgia,Wheeler County,7855
551,13,Georgia,White County,30798
552,13,Georgia,Whitfield County,104628
553,13,Georgia,Wilcox County,8635
554,13,Georgia,Wilkes County,9777
555,13,Georgia,Wilkinson County,8954
556,13,Georgia,Worth County,20247
557,15,Hawaii,Hawaii,1415872
558,15,Hawaii,Hawaii County,201513
559,15,Hawaii,Honolulu County,974563
560,15,Hawaii,Kalawao County,86
561,15,Hawaii,Kauai County,72293
562,15,Hawaii,Maui County,167417
563,16,Idaho,Idaho,1787065
564,16,Idaho,Ada County,481587
565,16,Idaho,Adams County,4294
566,16,Idaho,Bannock County,87808
567,16,Idaho,Bear Lake County,6125
568,16,Idaho,Benewah County,9298
569,16,Idaho,Bingham County,46811
570,16,Idaho,Blaine County,23021
571,16,Idaho,Boise County,7831
572,16,Idaho,Bonner County,45739
573,16,Idaho,Bonneville County,119062
574,16,Idaho,Boundary County,12245
575,16,Idaho,Butte County,2597
576,16,Idaho,Camas County,1106
577,16,Idaho,Canyon County,229849
578,16,Idaho,Caribou County,7155
579,16,Idaho,Cassia County,24030
580,16,Idaho,Clark County,845
581,16,Idaho,Clearwater County,8756
582,16,Idaho,Custer County,4315
583,16,Idaho,Elmore County,27511
584,16,Idaho,Franklin County,13876
585,16,Idaho,Fremont County,13099
586,16,Idaho,Gem County,18112
587,16,Idaho,Gooding County,15179
588,16,Idaho,Idaho County,16667
589,16,Idaho,Jefferson County,29871
590,16,Idaho,Jerome County,24412
591,16,Idaho,Kootenai County,165697
592,16,Idaho,Latah County,40108
593,16,Idaho,Lemhi County,8027
594,16,Idaho,Lewis County,3838
595,16,Idaho,Lincoln County,5366
596,16,Idaho,Madison County,39907
597,16,Idaho,Minidoka County,21039
598,16,Idaho,Nez Perce County,40408
599,16,Idaho,Oneida County,4531
600,16,Idaho,Owyhee County,11823
601,16,Idaho,Payette County,23951
602,16,Idaho,Power County,7681
603,16,Idaho,Shoshone County,12882
604,16,Idaho,Teton County,12142
605,16,Idaho,Twin Falls County,86878
606,16,Idaho,Valley County,11392
607,16,Idaho,Washington County,10194
608,17,Illinois,Illinois,12671821
609,17,Illinois,Adams County,65435
610,17,Illinois,Alexander County,5761
611,17,Illinois,Bond County,16426
612,17,Illinois,Boone County,53544
613,17,Illinois,Brown County,6578
614,17,Illinois,Bureau County,32628
615,17,Illinois,Calhoun County,4739
616,17,Illinois,Carroll County,14305
617,17,Illinois,Cass County,12147
618,17,Illinois,Champaign County,209689
619,17,Illinois,Christian County,32304
620,17,Illinois,Clark County,15441
621,17,Illinois,Clay County,13184
622,17,Illinois,Clinton County,37562
623,17,Illinois,Coles County,50621
624,17,Illinois,Cook County,5150233
625,17,Illinois,Crawford County,18667
626,17,Illinois,Cumberland County,10766
627,17,Illinois,DeKalb County,104897
628,17,Illinois,De Witt County,15638
629,17,Illinois,Douglas County,19465
630,17,Illinois,DuPage County,922921
631,17,Illinois,Edgar County,17161
632,17,Illinois,Edwards County,6395
633,17,Illinois,Effingham County,34008
634,17,Illinois,Fayette County,21336
635,17,Illinois,Ford County,12961
636,17,Illinois,Franklin County,38469
637,17,Illinois,Fulton County,34340
638,17,Illinois,Gallatin County,4828
639,17,Illinois,Greene County,12969
640,17,Illinois,Grundy County,51054
641,17,Illinois,Hamilton County,8116
642,17,Illinois,Hancock County,17708
643,17,Illinois,Hardin County,3821
644,17,Illinois,Henderson County,6646
645,17,Illinois,Henry County,48913
646,17,Illinois,Iroquois County,27114
647,17,Illinois,Jackson County,56750
648,17,Illinois,Jasper County,9610
649,17,Illinois,Jefferson County,37684
650,17,Illinois,Jersey County,21773
651,17,Illinois,Jo Daviess County,21235
652,17,Illinois,Johnson County,12417
653,17,Illinois,Kane County,532403
654,17,Illinois,Kankakee County,109862
655,17,Illinois,Kendall County,128990
656,17,Illinois,Knox County,49699
657,17,Illinois,Lake County,696535
658,17,Illinois,LaSalle County,108669
659,17,Illinois,Lawrence County,15678
660,17,Illinois,Lee County,34096
661,17,Illinois,Livingston County,35648
662,17,Illinois,Logan County,28618
663,17,Illinois,McDonough County,29682
664,17,Illinois,McHenry County,307774
665,17,Illinois,McLean County,171517
666,17,Illinois,Macon County,104009
667,17,Illinois,Macoupin County,44926
668,17,Illinois,Madison County,262966
669,17,Illinois,Marion County,37205
670,17,Illinois,Marshall County,11438
671,17,Illinois,Mason County,13359
672,17,Illinois,Massac County,13772
673,17,Illinois,Menard County,12196
674,17,Illinois,Mercer County,15437
675,17,Illinois,Monroe County,34637
676,17,Illinois,Montgomery County,28414
677,17,Illinois,Morgan County,33658
678,17,Illinois,Moultrie County,14501
679,17,Illinois,Ogle County,50643
680,17,Illinois,Peoria County,179179
681,17,Illinois,Perry County,20916
682,17,Illinois,Piatt County,16344
683,17,Illinois,Pike County,15561
684,17,Illinois,Pope County,4177
685,17,Illinois,Pulaski County,5335
686,17,Illinois,Putnam County,5739
687,17,Illinois,Randolph County,31782
688,17,Illinois,Richland County,15513
689,17,Illinois,Rock Island County,141879
690,17,Illinois,St. Clair County,259686
691,17,Illinois,Saline County,23491
692,17,Illinois,Sangamon County,194672
693,17,Illinois,Schuyler County,6768
694,17,Illinois,Scott County,4951
695,17,Illinois,Shelby County,21634
696,17,Illinois,Stark County,5342
697,17,Illinois,Stephenson County,44498
698,17,Illinois,Tazewell County,131803
699,17,Illinois,Union County,16653
700,17,Illinois,Vermilion County,75758
701,17,Illinois,Wabash County,11520
702,17,Illinois,Warren County,16844
703,17,Illinois,Washington County,13887
704,17,Illinois,Wayne County,16215
705,17,Illinois,White County,13537
706,17,Illinois,Whiteside County,55175
707,17,Illinois,Will County,690743
708,17,Illinois,Williamson County,66597
709,17,Illinois,Winnebago County,282572
710,17,Illinois,Woodford County,38459
711,18,Indiana,Indiana,6732219
712,18,Indiana,Adams County,35777
713,18,Indiana,Allen County,379299
714,18,Indiana,Bartholomew County,83779
715,18,Indiana,Benton County,8748
716,18,Indiana,Blackford County,11758
717,18,Indiana,Boone County,67843
718,18,Indiana,Brown County,15092
719,18,Indiana,Carroll County,20257
720,18,Indiana,Cass County,37689
721,18,Indiana,Clark County,118302
722,18,Indiana,Clay County,26225
723,18,Indiana,Clinton County,32399
724,18,Indiana,Crawford County,10577
725,18,Indiana,Daviess County,33351
726,18,Indiana,Dearborn County,49458
727,18,Indiana,Decatur County,26559
728,18,Indiana,DeKalb County,43475
729,18,Indiana,Delaware County,114135
730,18,Indiana,Dubois County,42736
731,18,Indiana,Elkhart County,206341
732,18,Indiana,Fayette County,23102
733,18,Indiana,Floyd County,78522
734,18,Indiana,Fountain County,16346
735,18,Indiana,Franklin County,22758
736,18,Indiana,Fulton County,19974
737,18,Indiana,Gibson County,33659
738,18,Indiana,Grant County,65769
739,18,Indiana,Greene County,31922
740,18,Indiana,Hamilton County,338011
741,18,Indiana,Hancock County,78168
742,18,Indiana,Harrison County,40515
743,18,Indiana,Hendricks County,170311
744,18,Indiana,Henry County,47972
745,18,Indiana,Howard County,82544
746,18,Indiana,Huntington County,36520
747,18,Indiana,Jackson County,44231
748,18,Indiana,Jasper County,33562
749,18,Indiana,Jay County,20436
750,18,Indiana,Jefferson County,32308
751,18,Indiana,Jennings County,27735
752,18,Indiana,Johnson County,158167
753,18,Indiana,Knox County,36594
754,18,Indiana,Kosciusko County,79456
755,18,Indiana,LaGrange County,39614
756,18,Indiana,Lake County,485493
757,18,Indiana,LaPorte County,109888
758,18,Indiana,Lawrence County,45370
759,18,Indiana,Madison County,129569
760,18,Indiana,Marion County,964582
761,18,Indiana,Marshall County,46258
762,18,Indiana,Martin County,10255
763,18,Indiana,Miami County,35516
764,18,Indiana,Monroe County,148431
765,18,Indiana,Montgomery County,38338
766,18,Indiana,Morgan County,70489
767,18,Indiana,Newton County,13984
768,18,Indiana,Noble County,47744
769,18,Indiana,Ohio County,5875
770,18,Indiana,Orange County,19646
771,18,Indiana,Owen County,20799
772,18,Indiana,Parke County,16937
773,18,Indiana,Perry County,19169
774,18,Indiana,Pike County,12389
